IncidntNum,date,type,general,day,wknd,year,time,day.section,district,X,Y
90771982,07/30/2009,ATTEMPTED,attempted,4.Thursday,NO,2009,1,0.DOWN,INGLESIDE,-122.4091291,37.71086302
90851192,08/20/2009,FIREARMS,commited,4.Thursday,NO,2009,7,1.MORNING,INGLESIDE,-122.4314374,37.74622429
90851603,08/20/2009,FIREARMS,commited,4.Thursday,NO,2009,6,1.MORNING,RICHMOND,-122.4783033,37.77939749
90959122,09/17/2009,JUMPING,commited,4.Thursday,NO,2009,11,1.MORNING,SOUTHERN,-122.4034048,37.77542071
90988557,09/24/2009,FIREARMS,commited,4.Thursday,NO,2009,18,2.AFTERNOON,BAYVIEW,-122.405401,37.72914678
91012153,10/01/2009,JUMPING,commited,4.Thursday,NO,2009,3,0.DOWN,TENDERLOIN,-122.413791,37.78383656
91141097,11/05/2009,ATTEMPTED,attempted,4.Thursday,NO,2009,10,1.MORNING,TENDERLOIN,-122.4101352,37.78418891
100091399,01/28/2010,ATTEMPTED,attempted,4.Thursday,NO,2010,10,1.MORNING,MISSION,-122.4193859,37.76283309
100163186,02/18/2010,ATTEMPTED,attempted,4.Thursday,NO,2010,9,1.MORNING,BAYVIEW,-122.4103109,37.7304442
100515286,06/03/2010,ATTEMPTED,attempted,4.Thursday,NO,2010,16,2.AFTERNOON,NORTHERN,-122.4185805,37.78819061
100582520,06/24/2010,STRANGULATION,commited,4.Thursday,NO,2010,16,2.AFTERNOON,SOUTHERN,-122.4131707,37.77261632
100626071,07/08/2010,JUMPING,commited,4.Thursday,NO,2010,11,1.MORNING,SOUTHERN,-122.4028355,37.7868009
100715577,08/05/2010,FIREARMS,commited,4.Thursday,NO,2010,15,2.AFTERNOON,NORTHERN,-122.4292511,37.79089881
100860699,09/16/2010,OTHER,commited,4.Thursday,NO,2010,16,2.AFTERNOON,BAYVIEW,-122.3959256,37.76127416
100910993,09/30/2010,STRANGULATION,commited,4.Thursday,NO,2010,16,2.AFTERNOON,SOUTHERN,-122.4169911,37.77707419
100934482,10/07/2010,STRANGULATION,commited,4.Thursday,NO,2010,16,2.AFTERNOON,TARAVAL,-122.4655361,37.75189777
100958181,10/14/2010,ATTEMPTED,attempted,4.Thursday,NO,2010,20,4.EVENING,TENDERLOIN,-122.4136093,37.78469691
100978123,10/21/2010,ATTEMPTED,attempted,4.Thursday,NO,2010,8,1.MORNING,NORTHERN,-122.4213512,37.79798145
101073407,11/18/2010,ATTEMPTED,attempted,4.Thursday,NO,2010,0,0.DOWN,INGLESIDE,-122.4102531,37.7141402
110085075,01/27/2011,FIREARMS,commited,4.Thursday,NO,2011,18,2.AFTERNOON,RICHMOND,-122.4692275,37.77416998
110105203,02/03/2011,ATTEMPTED,attempted,4.Thursday,NO,2011,21,4.EVENING,MISSION,-122.4264269,37.76348131
110241631,03/24/2011,STRANGULATION,commited,4.Thursday,NO,2011,14,2.AFTERNOON,MISSION,-122.4196583,37.76422056
110471894,04/28/2011,OTHER,commited,4.Thursday,NO,2011,12,1.MORNING,TARAVAL,-122.4968239,37.73076389
110483140,06/16/2011,ATTEMPTED,attempted,4.Thursday,NO,2011,1,0.DOWN,RICHMOND,-122.4874293,37.78008941
110831129,03/24/2011,STRANGULATION,commited,4.Thursday,NO,2011,10,1.MORNING,MISSION,-122.4196583,37.76422056
110867130,10/27/2011,ATTEMPTED,attempted,4.Thursday,NO,2011,14,2.AFTERNOON,INGLESIDE,-122.4431721,37.72984885
110889598,11/03/2011,STRANGULATION,commited,4.Thursday,NO,2011,18,2.AFTERNOON,INGLESIDE,-122.4235489,37.743944
120111983,02/09/2012,ATTEMPTED,attempted,4.Thursday,NO,2012,9,1.MORNING,TARAVAL,-122.481305,37.74746132
120131066,02/16/2012,ATTEMPTED,attempted,4.Thursday,NO,2012,0,0.DOWN,CENTRAL,-122.4122971,37.79116786
120311014,04/19/2012,ATTEMPTED,attempted,4.Thursday,NO,2012,17,2.AFTERNOON,INGLESIDE,-122.4141175,37.73771916
120329562,04/26/2012,FIREARMS,commited,4.Thursday,NO,2012,7,1.MORNING,MISSION,-122.4265023,37.76427683
120510551,06/28/2012,ATTEMPTED,attempted,4.Thursday,NO,2012,18,2.AFTERNOON,RICHMOND,-122.449636,37.78230431
120590246,07/26/2012,ATTEMPTED,attempted,4.Thursday,NO,2012,14,2.AFTERNOON,BAYVIEW,-122.4041247,37.72489658
120755923,09/20/2012,ATTEMPTED,attempted,4.Thursday,NO,2012,17,2.AFTERNOON,MISSION,-122.4167256,37.75795427
120881772,11/01/2012,OTHER,commited,4.Thursday,NO,2012,6,1.MORNING,SOUTHERN,-122.4023215,37.78203871
120926522,11/15/2012,ATTEMPTED,attempted,4.Thursday,NO,2012,17,2.AFTERNOON,TARAVAL,-122.4704676,37.76103435
121041939,12/27/2012,STRANGULATION,commited,4.Thursday,NO,2012,17,2.AFTERNOON,SOUTHERN,-122.4078771,37.7803875
130187190,01/17/2013,STRANGULATION,commited,4.Thursday,NO,2013,0,0.DOWN,CENTRAL,-122.4136544,37.79327153
130274286,04/04/2013,JUMPING,commited,4.Thursday,NO,2013,6,1.MORNING,PARK,-122.4542399,37.7459563
130315874,04/11/2013,JUMPING,commited,4.Thursday,NO,2013,16,2.AFTERNOON,TARAVAL,-122.5067409,37.74073948
130317068,04/18/2013,STRANGULATION,commited,4.Thursday,NO,2013,15,2.AFTERNOON,RICHMOND,-122.4761683,37.77299199
130340116,04/25/2013,ATTEMPTED,attempted,4.Thursday,NO,2013,20,4.EVENING,TENDERLOIN,-122.414406,37.78419072
130401605,05/16/2013,ATTEMPTED,attempted,4.Thursday,NO,2013,7,1.MORNING,MISSION,-122.4065391,37.75648641
130424469,05/23/2013,ATTEMPTED,attempted,4.Thursday,NO,2013,13,2.AFTERNOON,TENDERLOIN,-122.4163494,37.78255696
130424469,05/23/2013,STRANGULATION,commited,4.Thursday,NO,2013,13,2.AFTERNOON,TENDERLOIN,-122.4163494,37.78255696
130635729,08/01/2013,ATTEMPTED,attempted,4.Thursday,NO,2013,5,0.DOWN,INGLESIDE,-122.435917,37.72983713
130655216,08/08/2013,STRANGULATION,commited,4.Thursday,NO,2013,17,2.AFTERNOON,INGLESIDE,-122.4170151,37.73977757
130787897,09/19/2013,STRANGULATION,commited,4.Thursday,NO,2013,0,0.DOWN,TENDERLOIN,-122.4149005,37.78274196
130790903,09/19/2013,ATTEMPTED,attempted,4.Thursday,NO,2013,21,4.EVENING,SOUTHERN,-122.3944384,37.77485333
130901887,10/24/2013,ATTEMPTED,attempted,4.Thursday,NO,2013,10,1.MORNING,NORTHERN,-122.4289695,37.7856179
131009052,11/28/2013,OTHER,commited,4.Thursday,NO,2013,22,4.EVENING,MISSION,-122.4290727,37.75732121
131024812,12/05/2013,ATTEMPTED,attempted,4.Thursday,NO,2013,0,0.DOWN,TARAVAL,-122.4654009,37.71703463
140065746,01/23/2014,ATTEMPTED,attempted,4.Thursday,NO,2014,0,0.DOWN,INGLESIDE,-122.4359468,37.74676398
140089241,01/30/2014,STRANGULATION,commited,4.Thursday,NO,2014,13,2.AFTERNOON,INGLESIDE,-122.4430071,37.71132559
140359599,05/01/2014,ATTEMPTED,attempted,4.Thursday,NO,2014,5,0.DOWN,TARAVAL,-122.4496679,37.72036897
140362019,05/01/2014,ASPHYXIATION,commited,4.Thursday,NO,2014,8,1.MORNING,SOUTHERN,-122.4034048,37.77542071
140593543,07/17/2014,STRANGULATION,commited,4.Thursday,NO,2014,9,1.MORNING,TARAVAL,-122.4632158,37.74510902
140767572,09/11/2014,ATTEMPTED,attempted,4.Thursday,NO,2014,20,4.EVENING,NORTHERN,-122.4198583,37.78613713
140786196,09/18/2014,FIREARMS,commited,4.Thursday,NO,2014,8,1.MORNING,RICHMOND,-122.5089058,37.77994166
140831923,10/02/2014,ATTEMPTED,attempted,4.Thursday,NO,2014,21,4.EVENING,CENTRAL,-122.4184292,37.79186551
140920350,10/30/2014,STRANGULATION,commited,4.Thursday,NO,2014,6,1.MORNING,INGLESIDE,-122.427734,37.71811814
141003414,11/27/2014,ATTEMPTED,attempted,4.Thursday,NO,2014,5,0.DOWN,MISSION,-122.4214459,37.75123722
141064234,12/18/2014,ATTEMPTED,attempted,4.Thursday,NO,2014,23,4.EVENING,TENDERLOIN,-122.4127841,37.78486569
150330846,04/16/2015,JUMPING,commited,4.Thursday,NO,2015,4,0.DOWN,CENTRAL,-122.4073779,37.7932242
150354664,04/23/2015,ATTEMPTED,attempted,4.Thursday,NO,2015,14,2.AFTERNOON,TARAVAL,-122.5019035,37.76339663
150510957,06/11/2015,STRANGULATION,commited,4.Thursday,NO,2015,8,1.MORNING,INGLESIDE,-122.4239263,37.73810821
150552874,06/25/2015,ATTEMPTED,attempted,4.Thursday,NO,2015,10,1.MORNING,INGLESIDE,-122.4240122,37.74155618
150879907,10/08/2015,ATTEMPTED,attempted,4.Thursday,NO,2015,0,0.DOWN,MISSION,-122.4129843,37.75175079
151069638,12/10/2015,OTHER,commited,4.Thursday,NO,2015,10,1.MORNING,MISSION,-122.4236373,37.76486667
160166584,02/25/2016,ATTEMPTED,attempted,4.Thursday,NO,2016,18,2.AFTERNOON,PARK,-122.432859,37.76754979
160288188,04/07/2016,ASPHYXIATION,commited,4.Thursday,NO,2016,21,4.EVENING,SOUTHERN,-122.4034048,37.77542071
160492975,06/16/2016,ATTEMPTED,attempted,4.Thursday,NO,2016,19,2.AFTERNOON,NORTHERN,-122.4336906,37.80061125
160708095,09/01/2016,JUMPING,commited,4.Thursday,NO,2016,4,0.DOWN,BAYVIEW,-122.3883584,37.73530493
160935674,11/17/2016,OTHER,commited,4.Thursday,NO,2016,4,0.DOWN,MISSION,-122.4065391,37.75648641
160947431,11/17/2016,FIREARMS,commited,4.Thursday,NO,2016,9,1.MORNING,NORTHERN,-122.441741,37.79487078
170195965,03/09/2017,ATTEMPTED,attempted,4.Thursday,NO,2017,15,2.AFTERNOON,PARK,-122.4395601,37.7710042
170344764,04/27/2017,ATTEMPTED,attempted,4.Thursday,NO,2017,11,1.MORNING,TARAVAL,-122.4836581,37.73170203
170470507,06/08/2017,ATTEMPTED,attempted,4.Thursday,NO,2017,23,4.EVENING,TENDERLOIN,-122.414406,37.78419072
170549287,07/06/2017,FIREARMS,commited,4.Thursday,NO,2017,17,2.AFTERNOON,PARK,-122.4494098,37.74764767
170595519,07/20/2017,STRANGULATION,commited,4.Thursday,NO,2017,2,0.DOWN,SOUTHERN,-122.4080525,37.78156683
170812244,10/05/2017,FIREARMS,commited,4.Thursday,NO,2017,8,1.MORNING,NORTHERN,-122.4182933,37.78679356
170915898,11/09/2017,ATTEMPTED,attempted,4.Thursday,NO,2017,19,2.AFTERNOON,MISSION,-122.4300187,37.76683052
170984047,11/30/2017,FIREARMS,commited,4.Thursday,NO,2017,17,2.AFTERNOON,TARAVAL,-122.4968364,37.75238845
180236515,03/29/2018,ASPHYXIATION,commited,4.Thursday,NO,2018,17,2.AFTERNOON,RICHMOND,-122.4892912,37.78273584
30114687,01/28/2003,OTHER,commited,2.Tuesday,NO,2003,16,2.AFTERNOON,CENTRAL,-122.4120691,37.78807386
30142713,02/04/2003,OTHER,commited,2.Tuesday,NO,2003,9,1.MORNING,TARAVAL,-122.4839859,37.73099118
30323628,03/18/2003,OTHER,commited,2.Tuesday,NO,2003,0,0.DOWN,TENDERLOIN,-122.4085197,37.78640447
30352100,03/25/2003,ATTEMPTED,attempted,2.Tuesday,NO,2003,17,2.AFTERNOON,TENDERLOIN,-122.4109284,37.78367787
30584579,05/13/2003,ATTEMPTED,attempted,2.Tuesday,NO,2003,10,1.MORNING,RICHMOND,-122.506819,37.77340526
30641925,05/27/2003,STRANGULATION,commited,2.Tuesday,NO,2003,5,0.DOWN,SOUTHERN,-122.4034048,37.77542071
30644769,05/27/2003,ATTEMPTED,attempted,2.Tuesday,NO,2003,19,2.AFTERNOON,RICHMOND,-122.4731199,37.78346666
30728896,06/17/2003,ATTEMPTED,attempted,2.Tuesday,NO,2003,12,1.MORNING,SOUTHERN,-122.4095043,37.78152627
30871241,07/22/2003,ATTEMPTED,attempted,2.Tuesday,NO,2003,17,2.AFTERNOON,SOUTHERN,-122.3894204,37.78319359
30981721,08/19/2003,FIREARMS,commited,2.Tuesday,NO,2003,21,4.EVENING,CENTRAL,-122.412907,37.78957836
31039753,09/02/2003,STRANGULATION,commited,2.Tuesday,NO,2003,20,4.EVENING,MISSION,-122.426335,37.75255416
31434200,12/09/2003,ATTEMPTED,attempted,2.Tuesday,NO,2003,13,2.AFTERNOON,SOUTHERN,-122.4068301,37.77955378
31507192,12/30/2003,ATTEMPTED,attempted,2.Tuesday,NO,2003,5,0.DOWN,TENDERLOIN,-122.412597,37.78111921
40164393,02/10/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,14,2.AFTERNOON,PARK,-122.4464438,37.77531876
40307747,03/16/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,12,1.MORNING,INGLESIDE,-122.4200841,37.70831097
40855122,07/27/2004,JUMPING,commited,2.Tuesday,NO,2004,15,2.AFTERNOON,SOUTHERN,-122.386667,37.78988216
40855871,07/27/2004,OTHER,commited,2.Tuesday,NO,2004,18,2.AFTERNOON,SOUTHERN,-122.4146837,37.77011144
40912772,08/10/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,23,4.EVENING,NORTHERN,-122.4299187,37.77744315
40938057,08/17/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,11,1.MORNING,CENTRAL,-122.4080147,37.79669972
41282851,11/09/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,15,2.AFTERNOON,MISSION,-122.4185872,37.75301865
41307136,11/16/2004,FIREARMS,commited,2.Tuesday,NO,2004,23,4.EVENING,INGLESIDE,-122.4352412,37.73689577
41360764,11/30/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,2,0.DOWN,NORTHERN,-122.4291716,37.79494403
41401619,12/07/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,11,1.MORNING,MISSION,-122.4217477,37.76274366
41414753,12/14/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,5,0.DOWN,PARK,-122.4562022,37.76590586
41416555,12/14/2004,ATTEMPTED,attempted,2.Tuesday,NO,2004,13,2.AFTERNOON,MISSION,-122.406759,37.74876723
50125636,02/01/2005,JUMPING,commited,2.Tuesday,NO,2005,16,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
50206628,02/22/2005,JUMPING,commited,2.Tuesday,NO,2005,14,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
50289931,03/15/2005,ATTEMPTED,attempted,2.Tuesday,NO,2005,7,1.MORNING,BAYVIEW,-122.3999333,37.73808422
50406931,04/12/2005,ATTEMPTED,attempted,2.Tuesday,NO,2005,23,4.EVENING,SOUTHERN,-122.4075322,37.77819422
50578574,05/24/2005,JUMPING,commited,2.Tuesday,NO,2005,13,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
50918851,08/16/2005,ATTEMPTED,attempted,2.Tuesday,NO,2005,15,2.AFTERNOON,BAYVIEW,-122.3975901,37.73420934
51205304,10/25/2005,ATTEMPTED,attempted,2.Tuesday,NO,2005,12,1.MORNING,RICHMOND,-122.5046139,37.77969879
51207087,10/25/2005,OTHER,commited,2.Tuesday,NO,2005,18,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
51260831,11/08/2005,FIREARMS,commited,2.Tuesday,NO,2005,1,0.DOWN,PARK,-122.4342212,37.76422371
60021579,12/27/2005,OTHER,commited,2.Tuesday,NO,2005,0,0.DOWN,BAYVIEW,-122.391003,37.71978918
60200648,02/21/2006,ATTEMPTED,attempted,2.Tuesday,NO,2006,20,4.EVENING,RICHMOND,-122.4515111,37.77755321
60333120,03/28/2006,ATTEMPTED,attempted,2.Tuesday,NO,2006,8,1.MORNING,SOUTHERN,-122.4034048,37.77542071
60361319,04/04/2006,ATTEMPTED,attempted,2.Tuesday,NO,2006,19,2.AFTERNOON,SOUTHERN,-122.4076335,37.78418935
60544775,05/23/2006,FIREARMS,commited,2.Tuesday,NO,2006,3,0.DOWN,SOUTHERN,-122.3978722,37.77879437
60547155,05/23/2006,ATTEMPTED,attempted,2.Tuesday,NO,2006,16,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
60653310,06/20/2006,ATTEMPTED,attempted,2.Tuesday,NO,2006,9,1.MORNING,NORTHERN,-122.4256351,37.77743878
60679491,06/27/2006,STRANGULATION,commited,2.Tuesday,NO,2006,7,1.MORNING,TARAVAL,-122.4682313,37.74447835
60786450,07/25/2006,ATTEMPTED,attempted,2.Tuesday,NO,2006,12,1.MORNING,INGLESIDE,-122.4113667,37.71357478
60892988,08/22/2006,JUMPING,commited,2.Tuesday,NO,2006,15,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
60979940,09/12/2006,STRANGULATION,commited,2.Tuesday,NO,2006,17,2.AFTERNOON,NORTHERN,-122.4310981,37.77961714
61169314,10/31/2006,ATTEMPTED,attempted,2.Tuesday,NO,2006,22,4.EVENING,TARAVAL,-122.4832946,37.75859524
61213535,11/14/2006,ATTEMPTED,attempted,2.Tuesday,NO,2006,1,0.DOWN,INGLESIDE,-122.4364097,37.74150576
70006301,01/02/2007,STRANGULATION,commited,2.Tuesday,NO,2007,10,1.MORNING,BAYVIEW,-122.4078651,37.72717085
70085468,01/23/2007,ASPHYXIATION,commited,2.Tuesday,NO,2007,21,4.EVENING,RICHMOND,-122.4997283,37.77842128
70157647,02/13/2007,ATTEMPTED,attempted,2.Tuesday,NO,2007,0,0.DOWN,SOUTHERN,-122.4144063,37.77523622
70159154,02/13/2007,ATTEMPTED,attempted,2.Tuesday,NO,2007,12,1.MORNING,INGLESIDE,-122.4345884,37.730537
70235889,03/06/2007,JUMPING,commited,2.Tuesday,NO,2007,14,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
70262183,03/13/2007,JUMPING,commited,2.Tuesday,NO,2007,14,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
70345171,04/03/2007,FIREARMS,commited,2.Tuesday,NO,2007,15,2.AFTERNOON,TENDERLOIN,-122.4142178,37.78325933
70468444,05/08/2007,ATTEMPTED,attempted,2.Tuesday,NO,2007,1,0.DOWN,MISSION,-122.4217477,37.76274366
70469840,05/08/2007,ATTEMPTED,attempted,2.Tuesday,NO,2007,11,1.MORNING,NORTHERN,-122.4746476,37.80664691
70693481,07/10/2007,LACERATION,commited,2.Tuesday,NO,2007,14,2.AFTERNOON,SOUTHERN,-122.3881905,37.78477318
70775681,07/31/2007,STRANGULATION,commited,2.Tuesday,NO,2007,17,2.AFTERNOON,SOUTHERN,-122.418619,37.77305255
70798906,08/07/2007,ATTEMPTED,attempted,2.Tuesday,NO,2007,9,1.MORNING,NORTHERN,-122.4313379,37.80192816
70984898,09/25/2007,ATTEMPTED,attempted,2.Tuesday,NO,2007,15,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
71061158,10/16/2007,ATTEMPTED,attempted,2.Tuesday,NO,2007,12,1.MORNING,INGLESIDE,-122.4504751,37.7366565
71114791,10/30/2007,JUMPING,commited,2.Tuesday,NO,2007,18,2.AFTERNOON,SOUTHERN,-122.4076335,37.78418935
71315999,12/25/2007,ASPHYXIATION,commited,2.Tuesday,NO,2007,15,2.AFTERNOON,SOUTHERN,-122.4125153,37.78047775
80151485,02/12/2008,ATTEMPTED,attempted,2.Tuesday,NO,2008,14,2.AFTERNOON,RICHMOND,-122.4854159,37.78194474
80258837,03/11/2008,ATTEMPTED,attempted,2.Tuesday,NO,2008,2,0.DOWN,MISSION,-122.4396792,37.76066059
80290419,03/18/2008,JUMPING,commited,2.Tuesday,NO,2008,22,4.EVENING,TENDERLOIN,-122.4129695,37.78394074
80686040,07/01/2008,ATTEMPTED,attempted,2.Tuesday,NO,2008,10,1.MORNING,INGLESIDE,-122.4348744,37.7144157
80743032,07/15/2008,ATTEMPTED,attempted,2.Tuesday,NO,2008,21,4.EVENING,TARAVAL,-122.4575581,37.71225254
